TotalTimeMin,CompletedTasks,RemainingTasks,TaskCompletionRate,ChargeVisits,FinalBatteryPct
480.0,7,1,0.875,1,45.846219989737484
476.2103028473724,8,0,1.0,1,26.74977522740244
480.0,7,1,0.875,1,44.35718860852913
480.0,7,1,0.875,1,45.653525355978786
469.5905743957473,8,0,1.0,1,25.45049874197272
475.5200024031493,8,0,1.0,1,24.93183545432309
479.6976428280304,8,0,1.0,1,22.827761501818866
470.2667492975771,8,0,1.0,1,22.67185359245256
480.0,7,1,0.875,1,42.366996823872256
480.0,7,1,0.875,1,43.99855306327319
480.0,7,1,0.875,1,43.599078798125376
472.4340556844282,8,0,1.0,1,25.082132771612915
480.0,7,1,0.875,1,44.884537944616405
477.6668152783163,8,0,1.0,1,26.438230967034254
474.8325788622127,8,0,1.0,1,23.511140409951356
466.9849390884821,8,0,1.0,1,26.528615470516367
480.0,7,1,0.875,1,41.97816999376262
480.0,7,1,0.875,1,41.794081264409
480.0,7,1,0.875,1,42.647397584892985
480.0,7,1,0.875,1,42.71112307968496
480.0,7,1,0.875,1,44.138272661598094
472.2364870381501,8,0,1.0,1,25.795910584686215
478.75081154245294,8,0,1.0,1,21.432954504072168
480.0,7,1,0.875,1,43.599593088434446
471.9164374746718,8,0,1.0,1,24.628228221024926
477.0524811845738,8,0,1.0,1,27.21237642964908
480.0,7,1,0.875,1,40.551960660578345
474.823155759245,8,0,1.0,1,27.623705523526993
472.6148779234156,8,0,1.0,1,26.951546586558575
480.0,7,1,0.875,1,41.35426205574823
480.0,7,1,0.875,1,40.71019499010315
480.0,7,1,0.875,1,45.11663271145609
466.8776980110422,8,0,1.0,1,27.849801760361885
472.7548258815722,8,0,1.0,1,25.414017133829706
480.0,7,1,0.875,1,44.590221360025105
477.7461707886132,8,0,1.0,1,26.908457505251853
480.0,7,1,0.875,1,46.33867945070712
480.0,7,1,0.875,1,44.943085633049506
480.0,7,1,0.875,1,43.22508071453292
476.17867458170633,8,0,1.0,1,23.54299460484383
478.71559662275416,8,0,1.0,1,24.083798067989537
480.0,7,1,0.875,1,44.68876249106372
480.0,7,1,0.875,1,42.29520344159415
480.0,7,1,0.875,1,44.801091212026364
480.0,7,1,0.875,1,44.463986237184514
480.0,7,1,0.875,1,43.874686243086124
469.9188352379264,8,0,1.0,1,27.967714023616228
475.7125902247954,8,0,1.0,1,26.827148322910364
480.0,7,1,0.875,1,40.12460431504661
480.0,7,1,0.875,1,41.06468588893897
475.528951255519,8,0,1.0,1,24.058120846224202
480.0,7,1,0.875,1,43.6209729891801
480.0,7,1,0.875,1,46.18851226918382
474.2964446797109,8,0,1.0,1,24.341186859807596
479.935453760388,8,0,1.0,1,23.258234525073377
480.0,7,1,0.875,1,41.27000672584448
460.6731638146839,8,0,1.0,1,28.057700247258477
462.24415471925676,8,0,1.0,1,28.479317991948463
472.62347941579463,8,0,1.0,1,26.37735442740275
467.88551806848193,8,0,1.0,1,25.45201549985998
479.66124267485276,8,0,1.0,1,28.105927048803665
480.0,7,1,0.875,1,41.81998511586097
471.1318790679928,8,0,1.0,1,24.528181509238877
480.0,7,1,0.875,1,43.56012436789594
463.4653550744793,8,0,1.0,1,27.13236722218515
480.0,7,1,0.875,1,42.84864396732691
480.0,7,1,0.875,1,44.16670077074126
462.75013893073225,8,0,1.0,1,29.05321395280733
480.0,7,1,0.875,1,43.41221381522195
480.0,7,1,0.875,1,42.46118598525296
474.431187319775,8,0,1.0,1,29.073572943856863
480.0,7,1,0.875,1,46.080714425003535
469.4296206805864,8,0,1.0,1,29.426749015752712
467.8114306004023,8,0,1.0,1,26.644202652678707
471.1317514893519,8,0,1.0,1,26.101450033832627
470.09265008437865,8,0,1.0,1,25.381665843906283
475.550800016802,8,0,1.0,1,29.10668443065308
480.0,7,1,0.875,1,43.91202507778065
480.0,7,1,0.875,1,43.95702182963339
473.2069278098988,8,0,1.0,1,25.64201405399377
478.0445765946288,8,0,1.0,1,23.8385257747536
480.0,7,1,0.875,1,42.87342186571996
479.4557775325396,8,0,1.0,1,24.766745103319973
480.0,7,1,0.875,1,40.93863880669594
478.95576265942856,8,0,1.0,1,22.973836337243394
480.0,7,1,0.875,1,45.91688602018351
479.72705637899105,8,0,1.0,1,23.22616905805688
480.0,7,1,0.875,1,41.281223429093984
467.8428577826876,8,0,1.0,1,25.099191113870788
477.2068123664434,8,0,1.0,1,30.875460351437525
480.0,7,1,0.875,1,42.54230978134632
466.35496665635793,8,0,1.0,1,26.91534163877008
480.0,7,1,0.875,1,45.85691057320959
479.2272686121049,8,0,1.0,1,24.10326836693185
480.0,7,1,0.875,1,40.89933555405439
472.4988308639164,8,0,1.0,1,25.706901848329746
480.0,7,1,0.875,1,42.70811754026008
480.0,7,1,0.875,1,42.08408444670148
472.7794366086065,8,0,1.0,1,27.68495803877205
478.1537317470979,8,0,1.0,1,27.13447262219128
480.0,7,1,0.875,1,43.32390086739616
480.0,7,1,0.875,1,46.00102965103814
474.2094528177249,8,0,1.0,1,25.971359141313936
463.56968391154896,8,0,1.0,1,25.43025654851391
479.8007876169886,8,0,1.0,1,26.225003604979804
477.4248703407486,8,0,1.0,1,24.850342020871796
480.0,7,1,0.875,1,44.106326612521904
467.2556688272216,8,0,1.0,1,27.24992857596603
480.0,7,1,0.875,1,41.16311190576401
477.58275676637265,8,0,1.0,1,24.82831668132148
478.2336398666457,8,0,1.0,1,24.922485217178682
480.0,7,1,0.875,1,41.346098339745495
470.4464911851247,8,0,1.0,1,30.080861994956933
480.0,7,1,0.875,1,40.588780370085864
480.0,7,1,0.875,1,46.843846084162706
480.0,7,1,0.875,1,41.96637529971091
480.0,7,1,0.875,1,44.81704677998054
480.0,7,1,0.875,1,43.659920798145876
474.3477452800124,8,0,1.0,1,25.164390062667227
476.20655394677783,8,0,1.0,1,24.262366003897085
476.00823310177003,8,0,1.0,1,22.42992122059447
475.0623941306613,8,0,1.0,1,27.868510732524527
470.10003741916614,8,0,1.0,1,25.0692419717486
480.0,7,1,0.875,1,43.01032496341196
480.0,7,1,0.875,1,47.19239002074616
474.3136717450753,8,0,1.0,1,23.4770220523359
479.47723964561493,8,0,1.0,1,24.165100262549302
480.0,7,1,0.875,1,43.97899745219105
473.34866607226513,8,0,1.0,1,24.05868911180404
466.19915478895945,8,0,1.0,1,25.70627759559409
480.0,7,1,0.875,1,39.19408887397352
480.0,7,1,0.875,1,44.99989447757019
480.0,7,1,0.875,1,45.59465907719613
480.0,7,1,0.875,1,42.93478413602942
480.0,7,1,0.875,1,45.2831725304584
468.99004660117214,8,0,1.0,1,28.17492806083224
480.0,7,1,0.875,1,43.83987740828891
478.2133728084785,8,0,1.0,1,25.63245474849413
471.7103163992794,8,0,1.0,1,23.83979025974198
474.89354243777075,8,0,1.0,1,24.560293727806382
480.0,7,1,0.875,1,45.170119291131286
480.0,7,1,0.875,1,39.7385393057188
480.0,7,1,0.875,1,43.19028089532759
472.85810186878007,8,0,1.0,1,26.290039949140763
480.0,7,1,0.875,1,40.95113601325146
480.0,7,1,0.875,1,42.89785815805564
474.5718784824205,8,0,1.0,1,23.49576312305806
480.0,7,1,0.875,1,44.47911086995073
471.9132179029127,8,0,1.0,1,22.977391289905277
470.2331968201131,8,0,1.0,1,25.263864768255072
478.3763322643641,8,0,1.0,1,24.138843907166883
477.5360156306999,8,0,1.0,1,27.170062581413145
474.7724936837618,8,0,1.0,1,25.71052635891637
475.0920105051497,8,0,1.0,1,25.836214040529185
480.0,7,1,0.875,1,46.70593492944632
480.0,7,1,0.875,1,47.32097857131794
480.0,7,1,0.875,1,43.53111302682383
480.0,7,1,0.875,1,42.69535900978248
469.08999674360393,8,0,1.0,1,27.974614964067666
480.0,7,1,0.875,1,41.302443206173564
458.0846416060926,8,0,1.0,1,27.4915511353772
474.52012968812096,8,0,1.0,1,25.621869882662075
475.49454421094066,8,0,1.0,1,23.91134269560335
462.76284770137073,8,0,1.0,1,29.428569013005113
476.44483400396217,8,0,1.0,1,27.725432066169446
473.5962868117266,8,0,1.0,1,22.904325659076278
477.5937375589308,8,0,1.0,1,24.269812382938934
480.0,7,1,0.875,1,40.11450238943651
480.0,7,1,0.875,1,41.612016497563786
476.66220246345944,8,0,1.0,1,22.226656618408416
466.67694303886725,8,0,1.0,1,24.88311115066148
480.0,7,1,0.875,1,46.12851998442264
480.0,7,1,0.875,1,45.12594756939495
472.87046624111235,8,0,1.0,1,26.52208360775765
480.0,7,1,0.875,1,38.9195477381617
480.0,7,1,0.875,1,44.64682251866171
480.0,7,1,0.875,1,41.4550788168509
473.49906058978866,8,0,1.0,1,24.769909087809584
480.0,7,1,0.875,1,43.68185765484352
477.8542449799253,8,0,1.0,1,27.023784963606342
480.0,7,1,0.875,1,48.31367271296804
480.0,7,1,0.875,1,42.06875975223406
479.98603500368483,8,0,1.0,1,25.63661877816693
468.3697273059726,8,0,1.0,1,23.99342117150353
471.65248223991796,8,0,1.0,1,25.32656311816614
476.3938687375567,8,0,1.0,1,24.07021373309345
480.0,7,1,0.875,1,42.53389490439702
480.0,7,1,0.875,1,43.4418042758575
480.0,7,1,0.875,1,42.552700655533044
472.9292505848919,8,0,1.0,1,26.590944872393514
462.3200381889179,8,0,1.0,1,27.732493766715788
480.0,7,1,0.875,1,41.34738170428079
480.0,7,1,0.875,1,42.773003808747205
480.0,7,1,0.875,1,46.70497802061493
480.0,7,1,0.875,1,40.127758116637075
466.9660499287764,8,0,1.0,1,25.490088791165167
480.0,7,1,0.875,1,43.390876519193334
480.0,7,1,0.875,1,40.90000162721191
455.50501853120727,8,0,1.0,1,29.849113519828887
480.0,7,1,0.875,1,43.4915994643484
479.226418506058,8,0,1.0,1,25.74869040396578
476.71340214611297,8,0,1.0,1,26.835151173090036
466.1798853648537,8,0,1.0,1,27.510150808158006
480.0,7,1,0.875,1,41.46681321785561
480.0,7,1,0.875,1,42.30561192044917
480.0,7,1,0.875,1,43.06459721952744
480.0,7,1,0.875,1,42.79700696463422
469.24733261764686,8,0,1.0,1,26.529256835643135
480.0,7,1,0.875,1,40.72456399701254
479.59045068209196,8,0,1.0,1,25.818043583678445
480.0,7,1,0.875,1,45.60149904443587
480.0,7,1,0.875,1,41.27523941477314
480.0,7,1,0.875,1,44.84940858793277
474.0560330351788,8,0,1.0,1,22.39828229599935
480.0,7,1,0.875,1,41.37302631569274
480.0,7,1,0.875,1,44.08773778155153
480.0,7,1,0.875,1,40.46976253514386
480.0,7,1,0.875,1,40.7504925315819
466.4998386875337,8,0,1.0,1,26.42582161985994
478.04757951365707,8,0,1.0,1,21.521185869772413
480.0,7,1,0.875,1,44.27300968284762
479.58977519923883,8,0,1.0,1,24.133857094619493
476.9296330993053,8,0,1.0,1,24.839142157577708
480.0,7,1,0.875,1,39.96826270355367
472.3269500403267,8,0,1.0,1,25.354220347964304
467.1277585807751,8,0,1.0,1,27.009287539339233
468.6285365254146,8,0,1.0,1,25.06755707519465
473.05418398045,8,0,1.0,1,25.207500436247347
477.3172524951409,8,0,1.0,1,21.536292883258554
475.3990281268724,8,0,1.0,1,24.428654454746553
476.0455828743511,8,0,1.0,1,25.12754312525983
480.0,7,1,0.875,1,42.96033756312714
480.0,7,1,0.875,1,43.09665018778012
469.1114208545906,8,0,1.0,1,27.806251315062745
480.0,7,1,0.875,1,43.356843503483724
472.12703903143205,8,0,1.0,1,26.520985304672312
477.898774614304,8,0,1.0,1,24.22536295154542
469.0468460360361,8,0,1.0,1,29.53108061176112
480.0,7,1,0.875,1,43.09819197911794
480.0,7,1,0.875,1,41.50093989713485
480.0,7,1,0.875,1,44.09355048601351
473.4787303038338,8,0,1.0,1,26.24681753968593
475.19654689848875,8,0,1.0,1,21.82756416628401
480.0,7,1,0.875,1,44.037868768839004
464.1154048333766,8,0,1.0,1,26.874538474429567
475.5852789486927,8,0,1.0,1,21.574116308282516
480.0,7,1,0.875,1,41.3613813913003
480.0,7,1,0.875,1,45.089774391833714
475.51188162185304,8,0,1.0,1,25.81172824216345
480.0,7,1,0.875,1,45.85198014623377
480.0,7,1,0.875,1,42.92107974141558
480.0,7,1,0.875,1,40.84916991626226
473.61202133494146,8,0,1.0,1,23.491450903215288
479.27477242343167,8,0,1.0,1,23.46051245368538
480.0,7,1,0.875,1,44.525735405972725
480.0,7,1,0.875,1,46.4215471098909
480.0,7,1,0.875,1,47.452397459144855
480.0,7,1,0.875,1,43.69355623219316
480.0,7,1,0.875,1,45.67796282393229
480.0,7,1,0.875,1,43.42796045102669
468.7679671924665,8,0,1.0,1,22.95204945181821
464.56492147876173,8,0,1.0,1,26.723338333501477
474.208953436642,8,0,1.0,1,24.96654914721988
480.0,7,1,0.875,1,42.53523412602132
480.0,7,1,0.875,1,40.74887983190986
471.16132148110705,8,0,1.0,1,28.381719938800607
478.92604780991707,8,0,1.0,1,24.651642642424175
465.2056995799672,8,0,1.0,1,28.27822368339387
480.0,7,1,0.875,1,45.20293543865518
480.0,7,1,0.875,1,46.87526730228025
480.0,7,1,0.875,1,46.75531517727691
480.0,7,1,0.875,1,41.70700117478519
480.0,7,1,0.875,1,40.671854165437736
478.16621430047746,8,0,1.0,1,26.553485219162305
480.0,7,1,0.875,1,43.402365928934486
480.0,7,1,0.875,1,41.080576372724735
478.42794216540517,8,0,1.0,1,25.61354131611716
474.8539297808679,8,0,1.0,1,24.83694509363426
480.0,7,1,0.875,1,39.5339143656357
475.7092031813935,8,0,1.0,1,27.219017055198616
480.0,7,1,0.875,1,42.99951019489333
480.0,7,1,0.875,1,40.853668149256436
480.0,7,1,0.875,1,45.79964842584246
466.7674551787107,8,0,1.0,1,25.926636373538095
480.0,7,1,0.875,1,43.28336446425685
480.0,7,1,0.875,1,42.12083832581356
475.8047809039295,8,0,1.0,1,27.53291334470224
477.0711595251721,8,0,1.0,1,23.639411840346174
480.0,7,1,0.875,1,45.741559203793074
480.0,7,1,0.875,1,39.841749315746995
480.0,7,1,0.875,1,41.48740957137055
480.0,7,1,0.875,1,44.14302262516823
474.2297959799074,8,0,1.0,1,23.448306240819022
475.9453842285279,8,0,1.0,1,25.23298094549657
470.0189660585277,8,0,1.0,1,25.470464291493617
480.0,7,1,0.875,1,45.20945748587509
480.0,7,1,0.875,1,42.49656997494856
470.1509951960186,8,0,1.0,1,25.253110209900033
470.976288422437,8,0,1.0,1,26.907687334165328
480.0,7,1,0.875,1,45.62678407665109
480.0,7,1,0.875,1,42.43628517864117
480.0,7,1,0.875,1,44.85931696060074
476.2539871095505,8,0,1.0,1,25.20694275139152
480.0,7,1,0.875,1,43.30499476008765
480.0,7,1,0.875,1,44.13820088042576
474.5193403677976,8,0,1.0,1,26.10059634850371
480.0,7,1,0.875,1,43.22373051193477
480.0,7,1,0.875,1,46.524667987991805
480.0,7,1,0.875,1,43.1111412157109
480.0,7,1,0.875,1,45.59912802969326
480.0,7,1,0.875,1,44.86195658379708
470.82537987416055,8,0,1.0,1,25.780056277450086
469.2505313222409,8,0,1.0,1,27.873686329117863
480.0,7,1,0.875,1,45.14057190193965
480.0,7,1,0.875,1,44.934936838908584
480.0,7,1,0.875,1,42.309695339251974
471.1618579664585,8,0,1.0,1,25.425194051180522
480.0,7,1,0.875,1,42.43537658724334
476.7167891217915,8,0,1.0,1,24.78726668716875
480.0,7,1,0.875,1,44.81137634143463
468.4801407710291,8,0,1.0,1,26.299824961226587
480.0,7,1,0.875,1,46.17635203248426
480.0,7,1,0.875,1,42.65991164384772
480.0,7,1,0.875,1,44.41876904300521
474.6631320602646,8,0,1.0,1,23.049155817990798
480.0,7,1,0.875,1,42.134334349290185
480.0,7,1,0.875,1,47.092161131854
480.0,7,1,0.875,1,45.40494651707671
480.0,7,1,0.875,1,44.482283983816814
480.0,7,1,0.875,1,44.55218897970095
480.0,7,1,0.875,1,41.58739376410224
465.54866517253754,8,0,1.0,1,25.597045091055563
460.8643777248319,8,0,1.0,1,26.644710120366348
470.9495432189714,8,0,1.0,1,25.146417786827918
480.0,7,1,0.875,1,41.539509276028596
480.0,7,1,0.875,1,42.76681371557944
480.0,7,1,0.875,1,40.93154336754508
480.0,7,1,0.875,1,40.33988969640595
480.0,7,1,0.875,1,46.16586673220095
473.8361655507314,8,0,1.0,1,24.655276009599593
474.5546291291072,8,0,1.0,1,26.460585788440273
472.24505649584046,8,0,1.0,1,25.14017078029506
480.0,7,1,0.875,1,41.74847753817241
479.30657720962995,8,0,1.0,1,23.424348340753635
478.69527769170054,8,0,1.0,1,21.612809722900636
467.57605302458154,8,0,1.0,1,28.743103594254446
480.0,7,1,0.875,1,45.09329186406705
480.0,7,1,0.875,1,45.48869468605072
480.0,7,1,0.875,1,39.43945472392879
479.61846345422873,8,0,1.0,1,23.423530991884387
480.0,7,1,0.875,1,44.537589895039275
480.0,7,1,0.875,1,43.702008834973114
480.0,7,1,0.875,1,43.465983158858144
480.0,7,1,0.875,1,46.31696777060074
480.0,7,1,0.875,1,46.14088139347692
480.0,7,1,0.875,1,45.71052546391134
477.30606764473254,8,0,1.0,1,23.716308731188935
480.0,7,1,0.875,1,46.12693779062938
480.0,7,1,0.875,1,40.66922178745291
476.2323596752266,8,0,1.0,1,23.806093292169574
480.0,7,1,0.875,1,42.125478931951406
480.0,7,1,0.875,1,40.378519236875476
472.3733751925282,8,0,1.0,1,23.279195852539665
480.0,7,1,0.875,1,43.63474937112794
463.57852232174326,8,0,1.0,1,26.805202537629864
480.0,7,1,0.875,1,44.02000318663926
208.26277985244812,4,4,0.5,0,0.0
480.0,7,1,0.875,1,40.2944520732414
480.0,7,1,0.875,1,44.40952145571295
480.0,7,1,0.875,1,42.72077906208919
461.5672880143734,8,0,1.0,1,30.954613720481415
469.4515734070811,8,0,1.0,1,27.51813896579121
480.0,7,1,0.875,1,44.853333284460135
476.47732699256585,8,0,1.0,1,25.18733224639871
480.0,7,1,0.875,1,43.100715454243925
479.5002658486127,8,0,1.0,1,21.753844252346163
473.47722328087673,8,0,1.0,1,27.97042070831935
480.0,7,1,0.875,1,41.34308428972834
480.0,7,1,0.875,1,42.55736926571929
480.0,7,1,0.875,1,42.407207628257424
480.0,7,1,0.875,1,45.16916402665345
480.0,7,1,0.875,1,44.47367395506653
470.2394251446969,8,0,1.0,1,25.658448710881707
464.4293552327208,8,0,1.0,1,26.509137339691556
464.03674164464763,8,0,1.0,1,27.93109408592345
480.0,7,1,0.875,1,42.79007987028871
480.0,7,1,0.875,1,41.784622794041354
474.9366438841951,8,0,1.0,1,22.13541960137366
465.37481093696294,8,0,1.0,1,28.505385913804265
480.0,7,1,0.875,1,43.812906698149774
480.0,7,1,0.875,1,43.647148687228636
480.0,7,1,0.875,1,42.12526178879514
480.0,7,1,0.875,1,45.20111535781618
465.8279539097906,8,0,1.0,1,27.944345717268572
469.41287072463854,8,0,1.0,1,26.174458996208376
479.7491402368211,8,0,1.0,1,24.5703515189954
471.030714467341,8,0,1.0,1,27.22425838646669
468.5988489390895,8,0,1.0,1,27.84364257681856
471.186671049471,8,0,1.0,1,26.071481159251313
465.1994506081139,8,0,1.0,1,27.266719896540707
460.4348627051033,8,0,1.0,1,28.3534391653565
480.0,7,1,0.875,1,46.07082022393107
480.0,7,1,0.875,1,42.539958560516325
471.3207546729226,8,0,1.0,1,24.613957652808907
480.0,7,1,0.875,1,41.70217865843618
480.0,7,1,0.875,1,46.99339399697202
480.0,7,1,0.875,1,43.708175187066786
480.0,7,1,0.875,1,42.58456440203243
480.0,7,1,0.875,1,40.13741557667394
480.0,7,1,0.875,1,43.4095228830992
479.1006176972673,8,0,1.0,1,26.63476171170876
480.0,7,1,0.875,1,42.27672952674874
477.29065073176264,8,0,1.0,1,24.826368138055216
480.0,7,1,0.875,1,42.41663925260979
